ESTADILLO_P;Parcela_P;Monte_P;Estrato_P;PROYECTO_P;ID_DESCARGA_P;FECHA_DESCARGA_P;RUTA_ARCHIVO_P;ID_FORCIPULA_P;ARBOL NRO_A;D_A;Especie_A;Forma_cub_A;Tipo_A;Ho/HD_A;Edad/EC_A;ID_ARBOL_A;ID_PARCELA;PROYECTO_A;ID_DESCARGA_A;ID_JOIN
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;10;75;Q. ilex;4;Normal;0;0;2247;135;0510;23;2296
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;11;210;Q. ilex;4;Normal;0;0;2248;135;0510;23;2297
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;12;118;Q. ilex;4;Normal;0;0;2249;135;0510;23;2298
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;13;100;Q. ilex;4;Normal;0;0;2250;135;0510;23;2299
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;14;125;Q. ilex;4;Normal;0;0;2251;135;0510;23;2300
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;15;450;Q. ilex;4;Modelo 3;98;0;2252;135;0510;23;2301
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;16;316;Q. ilex;4;Normal;0;0;2253;135;0510;23;2302
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;17;228;Q. ilex;4;Normal;0;0;2254;135;0510;23;2303
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;18;267;Q. ilex;4;Normal;0;0;2255;135;0510;23;2304
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;19;343;Q. ilex;4;Normal;0;0;2256;135;0510;23;2305
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;20;173;Q. ilex;4;Normal;0;0;2257;135;0510;23;2306
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;21;87;Q. ilex;4;Normal;0;0;2258;135;0510;23;2307
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;22;144;Q. ilex;4;Normal;0;0;2259;135;0510;23;2308
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;23;301;P. pinea;5;Normal;0;0;2260;135;0510;23;2309
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;24;375;P. pinea;5;Normal;0;0;2261;135;0510;23;2310
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;25;380;P. pinea;5;Normal;0;0;2262;135;0510;23;2311
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;26;245;Q. ilex;4;Normal;0;0;2263;135;0510;23;2312
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;27;203;Q. ilex;4;Normal;0;0;2264;135;0510;23;2313
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;28;118;Q. ilex;4;Normal;0;0;2265;135;0510;23;2314
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;29;114;Q. ilex;4;Normal;0;0;2266;135;0510;23;2315
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;30;169;Q. ilex;4;Normal;0;0;2267;135;0510;23;2316
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;31;249;Q. ilex;4;Normal;0;0;2268;135;0510;23;2317
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;32;142;Q. ilex;4;Normal;0;0;2269;135;0510;23;2318
1;4415;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;33;258;Q. ilex;4;Normal;0;0;2270;135;0510;23;2319
2;4406;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;34;168;Q. ilex;4;Modelo 1;68;0;2271;136;0510;23;2320
2;4406;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;35;180;Q. ilex;4;Modelo 2;84;0;2272;136;0510;23;2321
2;4406;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;36;130;Q. ilex;4;Normal;0;0;2273;136;0510;23;2322
2;4406;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;37;188;Q. ilex;4;Normal;0;0;2274;136;0510;23;2323
2;4406;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;38;162;Q. ilex;4;Normal;0;0;2275;136;0510;23;2324
2;4406;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;39;341;P. pinea;5;Normal;0;0;2276;136;0510;23;2325
2;4406;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;40;132;Q. ilex;4;Normal;0;0;2277;136;0510;23;2326
2;4406;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;41;390;P. pinea;5;Normal;0;0;2278;136;0510;23;2327
2;4406;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;42;94;Q. ilex;4;Normal;0;0;2279;136;0510;23;2328
2;4406;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;43;149;Q. ilex;4;Modelo 3;50;0;2280;136;0510;23;2329
3;4458;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;44;238;Q. ilex;4;Modelo 2;50;0;2281;137;0510;23;2330
3;4458;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;46;190;Q. ilex;4;Modelo 1;55;0;2282;137;0510;23;2331
3;4458;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;47;100;Q. ilex;4;Modelo 3;44;0;2283;137;0510;23;2332
3;4458;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;48;79;Q. ilex;4;Normal;0;0;2284;137;0510;23;2333
4;4465;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;49;147;Q. ilex;4;Normal;0;0;2285;138;0510;23;2334
4;4465;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;50;155;Q. ilex;4;Modelo 1;59;0;2286;138;0510;23;2335
4;4465;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;51;154;Q. ilex;4;Modelo 2;41;0;2287;138;0510;23;2336
4;4465;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;52;180;Q. ilex;4;Modelo 3;49;0;2288;138;0510;23;2337
4;4465;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;53;149;Q. ilex;4;Normal;0;0;2289;138;0510;23;2338
4;4465;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;54;76;Q. ilex;4;Normal;0;0;2290;138;0510;23;2339
4;4465;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;55;97;Q. ilex;4;Normal;0;0;2291;138;0510;23;2340
4;4465;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;56;101;Q. ilex;4;Normal;0;0;2292;138;0510;23;2341
4;4465;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;57;110;Q. ilex;4;Normal;0;0;2293;138;0510;23;2342
4;4465;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;58;215;Q. ilex;4;Normal;0;0;2294;138;0510;23;2343
4;4465;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;59;271;Q. ilex;4;Normal;0;0;2295;138;0510;23;2344
4;4465;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;60;86;Q. ilex;4;Normal;0;0;2296;138;0510;23;2345
4;4465;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;61;183;Q. ilex;4;Normal;0;0;2297;138;0510;23;2346
4;4465;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;62;147;Q. ilex;4;Normal;0;0;2298;138;0510;23;2347
4;4465;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;63;157;Q. ilex;4;Normal;0;0;2299;138;0510;23;2348
4;4465;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;64;84;Q. ilex;4;Normal;0;0;2300;138;0510;23;2349
4;4465;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;65;187;Q. ilex;4;Normal;0;0;2301;138;0510;23;2350
4;4465;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;66;80;Q. ilex;4;Normal;0;0;2302;138;0510;23;2351
5;4446;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;67;125;Q. ilex;4;Normal;0;0;2303;139;0510;23;2352
5;4446;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;68;157;Q. ilex;4;Normal;0;0;2304;139;0510;23;2353
5;4446;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;69;114;Q. ilex;4;Normal;0;0;2305;139;0510;23;2354
5;4446;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;70;175;Q. ilex;4;Modelo 3;63;0;2306;139;0510;23;2355
5;4446;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;71;136;Q. ilex;4;Normal;0;0;2307;139;0510;23;2356
5;4446;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;72;191;Q. ilex;4;Normal;0;0;2308;139;0510;23;2357
5;4446;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;73;312;Q. ilex;4;Modelo 1;96;0;2309;139;0510;23;2358
5;4446;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;74;265;Q. ilex;4;Modelo 2;72;0;2310;139;0510;23;2359
5;4446;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;75;146;Q. ilex;4;Normal;0;0;2311;139;0510;23;2360
5;4446;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;76;248;Q. ilex;4;Normal;0;0;2312;139;0510;23;2361
5;4446;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;77;130;Q. ilex;4;Normal;0;0;2313;139;0510;23;2362
5;4446;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;78;106;Q. ilex;4;Normal;0;0;2314;139;0510;23;2363
5;4446;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;79;163;Q. ilex;4;Normal;0;0;2315;139;0510;23;2364
5;4446;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;80;266;Q. ilex;4;Normal;0;0;2316;139;0510;23;2365
6;4437;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;81;198;Q. ilex;4;Modelo 1;63;0;2317;140;0510;23;2366
6;4437;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;82;191;Q. ilex;4;Modelo 2;61;0;2318;140;0510;23;2367
6;4437;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;83;196;Q. ilex;4;Normal;0;0;2319;140;0510;23;2368
6;4437;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;84;158;Q. ilex;4;Modelo 3;46;0;2320;140;0510;23;2369
6;4437;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;85;108;Q. ilex;4;Normal;0;0;2321;140;0510;23;2370
6;4437;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;86;173;Q. ilex;4;Normal;0;0;2322;140;0510;23;2371
6;4437;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;87;143;Q. ilex;4;Normal;0;0;2323;140;0510;23;2372
6;4437;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;88;107;Q. ilex;4;Normal;0;0;2324;140;0510;23;2373
6;4437;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;89;165;Q. ilex;4;Normal;0;0;2325;140;0510;23;2374
6;4437;Selladores;Q. ilex;0510;23;17/05/2017;RSL_0417;1;90;90;Q. ilex;6;Normal;0;0;2326;140;0510;23;2375
1;5411;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;0;133;Q. ilex;4;Normal;0;0;2327;141;0510;24;2376
1;5411;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;1;168;Q. ilex;4;Normal;0;0;2328;141;0510;24;2377
1;5411;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;2;93;Q. ilex;4;Normal;0;0;2329;141;0510;24;2378
1;5411;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;3;162;Q. ilex;4;Normal;0;0;2330;141;0510;24;2379
1;5411;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;4;170;Q. ilex;4;Normal;0;0;2331;141;0510;24;2380
1;5411;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;5;106;Q. ilex;4;Normal;0;0;2332;141;0510;24;2381
1;5411;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;6;173;Q. ilex;4;Normal;0;0;2333;141;0510;24;2382
1;5411;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;7;124;P. pinea;5;Normal;0;0;2334;141;0510;24;2383
1;5411;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;8;147;P. pinea;5;Normal;0;0;2335;141;0510;24;2384
1;5411;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;9;94;P. pinea;5;Normal;0;0;2336;141;0510;24;2385
2;5402;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;10;241;Q. ilex;4;Normal;0;0;2337;142;0510;24;2386
2;5402;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;11;269;Q. ilex;4;Normal;0;0;2338;142;0510;24;2387
2;5402;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;12;215;Q. ilex;4;Normal;0;0;2339;142;0510;24;2388
2;5402;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;13;132;Q. ilex;4;Normal;0;0;2340;142;0510;24;2389
2;5402;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;14;119;Q. ilex;4;Normal;0;0;2341;142;0510;24;2390
3;4435;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;15;119;Q. ilex;4;Normal;0;0;2342;143;0510;24;2391
3;4435;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;16;126;Q. ilex;4;Normal;0;0;2343;143;0510;24;2392
3;4435;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;17;146;Q. ilex;4;Modelo 1;52;0;2344;143;0510;24;2393
3;4435;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;18;238;Q. ilex;4;Normal;0;0;2345;143;0510;24;2394
3;4435;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;19;206;Q. ilex;4;Normal;0;0;2346;143;0510;24;2395
3;4435;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;20;140;Q. ilex;4;Normal;0;0;2347;143;0510;24;2396
3;4435;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;21;111;Q. ilex;4;Normal;0;0;2348;143;0510;24;2397
3;4435;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;22;146;Q. ilex;4;Normal;0;0;2349;143;0510;24;2398
3;4435;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;23;142;Q. ilex;4;Normal;0;0;2350;143;0510;24;2399
3;4435;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;24;125;Q. ilex;4;Normal;0;0;2351;143;0510;24;2400
3;4435;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;25;92;Q. ilex;4;Normal;0;0;2352;143;0510;24;2401
3;4435;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;26;162;Q. ilex;4;Normal;0;0;2353;143;0510;24;2402
3;4435;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;27;111;Q. ilex;4;Normal;0;0;2354;143;0510;24;2403
3;4435;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;28;99;Q. ilex;4;Normal;0;0;2355;143;0510;24;2404
3;4435;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;29;117;Q. ilex;4;Normal;0;0;2356;143;0510;24;2405
3;4435;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;30;107;Q. ilex;4;Normal;0;0;2357;143;0510;24;2406
3;4435;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;31;86;Q. ilex;4;Normal;0;0;2358;143;0510;24;2407
3;4435;Selladores;Q. ilex;0510;24;17/05/2017;RSL_0418;1;32;142;Q. ilex;4;Normal;0;0;2359;143;0510;24;2408
